username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
MVPB__;2016-10-26 11:44;0;0;"# YoReportoEl26O https://twitter.com/goyosalazar/status/791303336238714881 …";;;#;"791304527865610240";https://twitter.com/MVPB__/status/791304527865610240
agatazd8;2016-10-26 11:44;18;11;"# YoReportoEl26O # LaTomaDeVenezuela Esto ES Anzoategui, Av intercomunal. A esta hora 11:42pic.twitter.com/Z9ypvvcQXo";;;# #;"791304440674418689";https://twitter.com/agatazd8/status/791304440674418689
LunaPerdomo;2016-10-26 11:43;2;0;""Fuera Maduro, fuera Maduro", corean los marchistas en la Av. Libertador # YoReportoEl26O @ contrapuntovzlapic.twitter.com/vVdZ2ibWb8";;@;#;"791304317483511808";https://twitter.com/LunaPerdomo/status/791304317483511808
caracasapie;2016-10-26 11:42;2;1;"La autopista hoy tomada para la protesta # YoReportoEl26O pic.twitter.com/SUDX4pUmgm";;;#;"791304033436860416";https://twitter.com/caracasapie/status/791304033436860416
VictOorHf;2016-10-26 11:42;0;1;"Colinas de Bello Monte # YoReportoEl26O # LaTomaDeVenezuela # 26oct # Toma26Oct # AHORApic.twitter.com/VnJFYXfbui";;;# # # # #;"791304013211918336";https://twitter.com/VictOorHf/status/791304013211918336
contrapuntovzla;2016-10-26 11:41;28;6;"# YoReportoEl26O Así esta a esta hora la autopista Francisco Fajardo pic.twitter.com/Iaa2KF9YFy";;;#;"791303754364678144";https://twitter.com/contrapuntovzla/status/791303754364678144
LunaPerdomo;2016-10-26 11:41;3;0;"Simpatizantes de AD se movilizan hacia la Av. Libertador # YoReportoEl26O @ contrapuntovzlapic.twitter.com/MjIBz5zBb9";;@;#;"791303674400301056";https://twitter.com/LunaPerdomo/status/791303674400301056
MVPB__;2016-10-26 11:40;0;0;"Yo necesito saber, que va a pasar después de la concentración en la autopista. # SOSVzla # YoReportoEl26O";;;# #;"791303533521936385";https://twitter.com/MVPB__/status/791303533521936385
VictOorHf;2016-10-26 11:39;1;0;"Desde Colinas de Bello Monte la gente se expresa # YoReportoEl26O # LaTomaDeVenezuela # Urgentepic.twitter.com/qviqCd6EmL";;;# # #;"791303317481750528";https://twitter.com/VictOorHf/status/791303317481750528
Fabiporvzla;2016-10-26 11:37;0;0;"Cita con el rescate de la Democracia # MaracayAvBolívar # YoReportoEl26O";;;# #;"791302833622646784";https://twitter.com/Fabiporvzla/status/791302833622646784
LunaPerdomo;2016-10-26 11:35;9;3;""Autopista, autopista" es la petición de los militantes de Acción Democrática # YoReportoEl26O @ contrapuntovzlapic.twitter.com/vAZgaFr86A";;@;#;"791302246201954305";https://twitter.com/LunaPerdomo/status/791302246201954305
antoniomesini;2016-10-26 11:35;0;1;"# 26O # UltimaHora Resumen de sucesos nacionales # TomaDeVenezuela # YoReportoEl26O @ contrapuntovzla @ ReporteYapic.twitter.com/4yn9JIyngW";;@ @;# # # #;"791302184432463872";https://twitter.com/antoniomesini/status/791302184432463872
HectorAntolinez;2016-10-26 11:32;16;1;"# YoReportoEl26O Manifestantes corean "calle, calle, calle" y piden rebelión civil @ contrapuntovzlapic.twitter.com/woNMlO3iVy";;@;#;"791301536055975938";https://twitter.com/HectorAntolinez/status/791301536055975938
HectorAntolinez;2016-10-26 11:29;19;6;"# YoReportoEl26O MCM llega a la Carlota @ contrapuntovzlapic.twitter.com/XLaJHtor5L";;@;#;"791300755294679040";https://twitter.com/HectorAntolinez/status/791300755294679040
LunaPerdomo;2016-10-26 11:25;15;4;"# YoReportoEl26O con Ramos Allup y Diana Diana inicia movilización desde La Florida @ contrapuntovzlapic.twitter.com/K1uO4eSSqK";;@;#;"791299625630195712";https://twitter.com/LunaPerdomo/status/791299625630195712
HectorAntolinez;2016-10-26 11:24;36;8;"# YoReportoEl26O Marcha de Santa Fe ya llegó a la Carlota y se une a otros manifestantes que se encontraban allí @ contrapuntovzlapic.twitter.com/ATROP7moUN";;@;#;"791299362538291200";https://twitter.com/HectorAntolinez/status/791299362538291200
Sammy2601;2016-10-26 11:23;1;0;"La redoma de # saa # YoReportoEl26O pic.twitter.com/YKPDzATltt";;;# #;"791299192018898944";https://twitter.com/Sammy2601/status/791299192018898944
gabyarocha;2016-10-26 11:22;41;15;"Los venezolanos nos cansamos de la miseria socialista y¡ NO TENEMOS MIEDO! # LaTomaDeVenezuela # YoReportoEl26O pic.twitter.com/XY6ch3RuoT";;;# #;"791299044152897536";https://twitter.com/gabyarocha/status/791299044152897536
MVPB__;2016-10-26 11:19;1;0;"Me imagino que se oye desde una corneta, porque gente, no se ve! # SOSVzla # YoReportoEl26O https://twitter.com/LunaPerdomo/status/791295806108209152 …";;;# #;"791298309839290368";https://twitter.com/MVPB__/status/791298309839290368
contrapuntovzla;2016-10-26 11:18;2;0;"# YoReportoEl26O Estos son los puntos de concentración para este 26-O http://bit.ly/2eDvzwd pic.twitter.com/1TowNDkVRJ";;;#;"791297838244179968";https://twitter.com/contrapuntovzla/status/791297838244179968
LunaPerdomo;2016-10-26 11:16;8;0;"Calzadilla pide al Alto Mando Militar respeto al pueblo y a la Constitución @ contrapuntovzla # YoReportoEl26O pic.twitter.com/QjoXOl5SfJ";;@;#;"791297581376823296";https://twitter.com/LunaPerdomo/status/791297581376823296
caracasapie;2016-10-26 11:16;1;1;"Por grupos van llegando a concentrase en la # AFF en # Altamira # LaCarlota # YoReportoEl26O pic.twitter.com/xV7uJlWtSD";;;# # # #;"791297361574264833";https://twitter.com/caracasapie/status/791297361574264833
HectorAntolinez;2016-10-26 11:15;40;11;"# YoReportoEl26O Al llegar al CCT manifestante trancan ja vía con macetas @ contrapuntovzlapic.twitter.com/BZO3lXDRr2";;@;#;"791297222180765696";https://twitter.com/HectorAntolinez/status/791297222180765696
Alfredo_Malpica;2016-10-26 11:14;21;4;"# YoReportoEl26O Ya los manifestantes comienzan a tomar la autopista Francisco Fajardo @ contrapuntovzlapic.twitter.com/WDWTppjP1M";;@;#;"791296895616417796";https://twitter.com/Alfredo_Malpica/status/791296895616417796
VictOorHf;2016-10-26 11:11;4;0;"Declaraciones de Ismael García en las afueras del comando de Bello Monte # LaTomaDeVenezuela # YoReportoEl26O pic.twitter.com/GoymFc0AA6";;;# #;"791296263350353921";https://twitter.com/VictOorHf/status/791296263350353921
contrapuntovzla;2016-10-26 11:10;4;0;"# AsíLoTuiteó @ SantiagoA1411 sobre cierre de la autopista Francisco Fajardo a la altura de La Carlota # YoReportoEl26O pic.twitter.com/JQOmWZHM7e";;@;# #;"791295974274658304";https://twitter.com/contrapuntovzla/status/791295974274658304
HectorAntolinez;2016-10-26 11:10;8;2;"# YoReportoEl26O @ contrapuntovzla Sigue marcha de Santa Fe sin inconvenientespic.twitter.com/NWWTVe7PM1";;@;#;"791295890996785153";https://twitter.com/HectorAntolinez/status/791295890996785153
LunaPerdomo;2016-10-26 11:09;2;0;"“Chávez vive y con Maduro la lucha sigue”, una de las consignas musicales que se escucha en la av.Urdaneta @ contrapuntovzla # YoReportoEl26O pic.twitter.com/Zzr9WvYlzC";;@;#;"791295806108209152";https://twitter.com/LunaPerdomo/status/791295806108209152
Alfredo_Malpica;2016-10-26 11:07;51;14;"# YoReportoEl26O El señor del papagayo también dice presente en la manifestación @ contrapuntovzlapic.twitter.com/GfYNI8wyln";;@;#;"791295244872650752";https://twitter.com/Alfredo_Malpica/status/791295244872650752
contrapuntovzla;2016-10-26 11:06;2;0;"# YoReportoEl26O https://twitter.com/SantiagoA1411/status/791292854345818113 …";;;#;"791294947228016640";https://twitter.com/contrapuntovzla/status/791294947228016640
LunaPerdomo;2016-10-26 11:05;3;2;"@ HaslerIglesias asegura que el Movimiento Estudiantil está organizado y Unido en todo el país @ contrapuntovzla # YoReportoEl26O pic.twitter.com/m1MRUuwrJB";;@ @;#;"791294735365378048";https://twitter.com/LunaPerdomo/status/791294735365378048
