username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
J12VE;2017-05-21 12:39;0;0;"# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # AHORA # Anzoátegui # 20May # LosVenezolanoQueremos # Caracas # Urgente # Miranda # AHORAhttps://twitter.com/ElNacionalWeb/status/866331647519711235 …";;;# # # # # # # # # #;"866332712784863232";https://twitter.com/J12VE/status/866332712784863232
J12VE;2017-05-21 12:38;0;0;"# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # AHORA # Anzoátegui # 20May # LosVenezolanoQueremos # Caracas # Urgente # Miranda # AHORAhttps://twitter.com/hramosallup/status/866326469848563712 …";;;# # # # # # # # # #;"866332404297936896";https://twitter.com/J12VE/status/866332404297936896
RuthEmmanuelli;2017-05-21 11:43;0;0;"Any doubt that the majority wants Maduro out? # venezuelalibre # MillonesContraLaDictadura pic.twitter.com/3Mad7bxPSg";;;# #;"866318622758653953";https://twitter.com/RuthEmmanuelli/status/866318622758653953
LizCJaramillo;2017-05-21 10:05;0;0;"RT alejandrovivas: IMPORTANTE! Balance sobre jornada de hoy # MillonesContraLaDictadura https://twitter.com/hcapriles/status/866115020572250112 …";;;#;"866293792684560384";https://twitter.com/LizCJaramillo/status/866293792684560384
trendinaliaVE;2017-05-21 09:38;0;0;"@ joseolivaresm ¿Sabías que el hashtag # MillonesContraLaDictadura fue TT ayer durante 6 horas? → http://www.trendinalia.com/twitter-trending-topics/venezuela/venezuela-170520.html … @ miguelreyes_AD";;@ @;#;"866287150320439296";https://twitter.com/trendinaliaVE/status/866287150320439296
FerchoViu;2017-05-21 09:07;0;0;"RT Jose_Zavarce: Son 50 días firme en la calle resistiendo. Sin descanso seguimos demostrando que somos # millonesContraLaDictadura # cojede…";;;# #;"866279207193763841";https://twitter.com/FerchoViu/status/866279207193763841
Daniboy119;2017-05-21 09:00;0;0;"# MillonesContraLaDictadura pic.twitter.com/fuyTLQUGIW";;;#;"866277430004260864";https://twitter.com/Daniboy119/status/866277430004260864
Daniboy119;2017-05-21 08:59;0;0;"No da arrechera? Unos corruptos hacen la rumba mas grande que la de una princesa inglesa # MillonesContraLaDictadura";;;#;"866277298676391937";https://twitter.com/Daniboy119/status/866277298676391937
JuanCmg12;2017-05-21 08:17;0;0;"@ maximo_sanchez Por ellos y por todos los hijos de Venezuela continuamos en la calle hasta recobrar la democracia # MillonesContraLaDictadura pic.twitter.com/I58vtYDk6Q";;@;#;"866266768553254912";https://twitter.com/JuanCmg12/status/866266768553254912
arychini92;2017-05-21 07:55;1;0;"# MillonesContraLaDictadura pic.twitter.com/ITEAFAFosk";;;#;"866261114732109824";https://twitter.com/arychini92/status/866261114732109824
arychini92;2017-05-21 07:55;0;0;"# MillonesContraLaDictadura pic.twitter.com/suQCsfE0GI";;;#;"866261076329066497";https://twitter.com/arychini92/status/866261076329066497
arychini92;2017-05-21 07:54;1;0;"# MillonesContraLaDictadura pic.twitter.com/6N8wwUs2nU";;;#;"866261030451761152";https://twitter.com/arychini92/status/866261030451761152
arychini92;2017-05-21 07:54;1;0;"# MillonesContraLaDictadura pic.twitter.com/3f19sYyX82";;;#;"866260994116530177";https://twitter.com/arychini92/status/866260994116530177
