,0,1
474,1087723901675847680,
475,1087739599353536512,http://pbs.twimg.com/media/DxBCst9VsAArtEF.jpg
476,1087724473787273216,
477,1087720253998710784,
478,1087721775067262976,
479,1087740924963315712,
480,1087728966046285824,
481,1087730882255831040,
482,1087740357444624384,
483,1087737550398197760,http://pbs.twimg.com/media/DxhrdVIXcAAMHB2.jpg
484,1087722326064590848,
485,1087722165531750400,
486,1087723000215060480,
487,1087739638427484160,
488,1087733078775250944,
489,1087721476877414400,
490,1087735780733259776,
491,1087735359881076736,
492,1087729992912519168,
493,1087722805402071040,
494,1087733989438382080,
495,1087739183215640576,http://pbs.twimg.com/media/DxhssjCX4Ak7ojg.jpg
496,1087736957399121920,
497,1087726590379778048,http://pbs.twimg.com/media/DxeBODeW0AU5JlD.jpg
498,1087741213644636160,
499,1087736283856883712,
500,1087736471463825408,http://pbs.twimg.com/media/DxhqVwHW0AAvvfY.jpg
501,1087725076752093184,
502,1087736681548206080,
503,1087724048732311552,
504,1087732144758239232,
505,1087728390155706368,
506,1087726111021252608,
507,1087734479995748352,http://pbs.twimg.com/media/DxhotUgX4AIa2l9.jpg
508,1087738570360659968,
509,1087735020217880576,http://pbs.twimg.com/media/DxeeMiyWkAEp_29.jpg
510,1087730615166869504,
511,1087733782453645312,http://pbs.twimg.com/media/DxcSUYJXQAEhSmO.jpg
512,1087734130178228224,http://pbs.twimg.com/media/DxhYKTgXcAAqceN.jpg
513,1087736172657500160,http://pbs.twimg.com/media/DxhqSJtXQAE0t9V.jpg
514,1087737653347282944,
515,1087727707025301504,http://pbs.twimg.com/media/Dxhik7PX4AEv3eE.jpg
516,1087731182803013632,
517,1087741298738634752,http://pbs.twimg.com/media/DxhqVwHW0AAvvfY.jpg
518,1087736175069143040,
519,1087725678248804352,
520,1087739839347392512,
521,1087720110956126208,http://pbs.twimg.com/media/DxhbqRhW0AY4_KC.jpg
522,1087712245776351232,
523,1087706478046314496,http://pbs.twimg.com/media/DxhPRsTWoAAlZKj.jpg
524,1087707596130275328,http://pbs.twimg.com/media/DxhQQUVW0AAI8UQ.jpg
525,1087714222543380480,
526,1087715255839608832,http://pbs.twimg.com/media/DxhLw-OVAAEKCAl.jpg
527,1087715759990734848,
528,1087714906412105728,
529,1087713795311579136,http://pbs.twimg.com/media/DxhV4miWoAArZni.jpg
530,1087705258787258368,
531,1087714888682782720,http://pbs.twimg.com/media/DxhW7RPXQAAst6N.jpg
532,1087711229022486528,http://pbs.twimg.com/media/Dxe80CtXQAEHcH7.jpg
533,1087716240678965248,
534,1087705759872372736,
535,1087717023411523584,
536,1087705696576122880,
537,1087712739198263296,http://pbs.twimg.com/media/Dxgo5YsXcAAehDa.jpg
538,1087717007263289344,
539,1087711833744703488,
540,1087712534193455104,
541,1087718118980349952,http://pbs.twimg.com/media/DxhZyeMX4AAq3JO.jpg
542,1087718942913818624,http://pbs.twimg.com/media/DxfcM_8U0AAqs0m.jpg
543,1087716321687756800,http://pbs.twimg.com/media/DxhYOtBXcAIXg2v.jpg
544,1087706926186663936,
545,1087706767780470784,
546,1087715050570305536,
547,1087705847533318144,
548,1087709742288519168,
549,1087717107440250880,
550,1087712094848454656,
551,1087709343271784448,http://pbs.twimg.com/ext_tw_video_thumb/1087708774914236416/pu/img/VmTCCvf3QDml-Fgw.jpg
552,1087709566652088320,
553,1087715365021470720,
554,1087710838410989568,
555,1087718537353969664,
556,1087706160898211840,
557,1087712364378710016,
558,1087708103632715776,
559,1087706464431628288,
560,1087713271631753216,http://pbs.twimg.com/media/DxhVcuxXgAATBfZ.jpg
561,1087707391448145920,http://pbs.twimg.com/media/DxdCYlhX4AgU-NA.jpg
562,1087717713705877504,
563,1087711497017573376,
564,1087719297835626496,http://pbs.twimg.com/media/Dxha78jU0AApE1K.jpg
565,1087715352744771584,
566,1087713832636727296,
567,1087712753123508224,http://pbs.twimg.com/media/DxhUl59X4AMckaH.jpg
568,1087712097226711040,
569,1087715768823877632,http://pbs.twimg.com/media/DxeeMiyWkAEp_29.jpg
570,1087707871943581696,http://pbs.twimg.com/media/DxhQin4XcAE-Ry3.jpg
571,1087710027350200320,
572,1087714016124981248,
573,1087710536647741440,
574,1087705209252560896,
575,1087714919720632320,
576,1087705196195733504,
577,1087710009113432064,
578,1087698394322268160,http://pbs.twimg.com/media/Dxe5bTuWkAE96bl.jpg
579,1087701211837542400,http://pbs.twimg.com/media/DxhKfOCWkAAx8uK.jpg
580,1087703787547123712,http://pbs.twimg.com/media/DxdAF7BWoAgFjXL.jpg
581,1087703833218822144,http://pbs.twimg.com/media/DxhMnxAWkAU97iT.jpg
582,1087702705240530944,
583,1087702218227286016,http://pbs.twimg.com/media/DxhLZRvX0AAPq5a.jpg
584,1087700100426682368,http://pbs.twimg.com/media/DxhJBQHWkAEhFBM.jpg
585,1087696381257617408,http://pbs.twimg.com/media/DxcPa6bXQAA7fH1.jpg
586,1087703427612696576,
587,1087701005033197568,http://pbs.twimg.com/media/DxhE9ymWkAAWTc3.jpg
588,1087701429031182336,
589,1087699066631479296,http://pbs.twimg.com/media/DxcSUYJXQAEhSmO.jpg
590,1087697115923599360,
591,1087703180178276352,
592,1087699836361736192,
593,1087702874765832192,
594,1087700831439409152,
595,1087696384042647552,http://pbs.twimg.com/media/DxeBIocXgAM1c1P.jpg
596,1087699652881743872,
597,1087700481818968064,
598,1087699757387182080,
599,1087697142557364224,
600,1087704795018874880,http://pbs.twimg.com/media/DxdAF7BWoAgFjXL.jpg
601,1087703038037495808,
602,1087703427726086144,
603,1087699665942994944,
604,1087699720154370048,
605,1087702298539814912,
606,1087702401845551104,http://pbs.twimg.com/media/DxeYwfAWkAY-Ik7.jpg
607,1087702572310220800,
608,1087703951259193344,
609,1087703427671568384,http://pbs.twimg.com/media/DxeUeXYX4AELozA.jpg
610,1087701139594899456,http://pbs.twimg.com/media/DxeeMiyWkAEp_29.jpg
611,1087696639874293760,http://pbs.twimg.com/media/DxhGTk5X4AEMg50.jpg
612,1087697968432594944,
613,1087701204749168640,
614,1087695657878650880,
615,1087703798578073600,http://pbs.twimg.com/media/DxdCYlhX4AgU-NA.jpg
616,1087696628356710400,
617,1087700174741405696,http://pbs.twimg.com/media/DxhJi2kWwAAKAi0.jpg
618,1087704174861656064,
619,1087702820009201664,
620,1087700659347095552,http://pbs.twimg.com/media/Dxeev8-X4AEn1bb.jpg
621,1087695906219134976,
622,1087698325158219776,http://pbs.twimg.com/media/DxhH2x8WkAAR76c.jpg
623,1087698142538063872,
624,1087703700838236160,http://pbs.twimg.com/ext_tw_video_thumb/1087703116999544832/pu/img/X0GToWf74bdFWD_Z.jpg
625,1087704625518653440,
626,1087699931517849600,
627,1087696398827614208,
628,1087697124647686144,
629,1087704572565561344,
630,1087700220106997760,
631,1087696741984624640,
632,1087701679364018176,
633,1087686758232399872,
634,1087687382575398912,http://pbs.twimg.com/media/Dxg96NgU0AALhV-.jpg
635,1087694669897711616,
636,1087689901032779776,
637,1087687573013594112,
638,1087685992339759104,http://pbs.twimg.com/media/Dxg8pU3UcAIFqpb.jpg
639,1087690593512448000,
640,1087691306690928640,
641,1087685920470548480,
642,1087692191882010624,
643,1087694621881368576,
644,1087688986636836864,
645,1087686931322994688,
646,1087688328047222784,http://pbs.twimg.com/media/DxeUcdHX0AAR9_1.jpg
647,1087692893211557888,http://pbs.twimg.com/media/DxhC66uWsAcyPoV.jpg
648,1087694132854837248,
649,1087691363393650688,
650,1087689762369097728,
